# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Dec 14 14:04:00 2021
#
# User preference: *
#
# COLUMN pl_name:        Planet Name
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_masse:       Planet Mass [Earth Mass]
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_dens:        Planet Density [g/cm**3]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_lum:         Stellar Luminosity [log(Solar)]
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_age:         Stellar Age [Gyr]
# COLUMN st_dens:        Stellar Density [g/cm**3]
#
loc_rowid,pl_name,pl_controv_flag,pl_orbper,pl_orbsmax,pl_masse,pl_bmasse,pl_dens,pl_orbeccen,pl_insol,pl_eqt,st_spectype,st_teff,st_rad,st_mass,st_met,st_lum,st_logg,st_age,st_dens
17318,Kepler-236 b,0,8.29600000,,,,,,10.09,,,3758.00,0.47,0.49,-0.200,,4.77,,
17319,Kepler-236 b,0,8.29561738,,,,,,,,,3840.00,0.61,0.60,,-1.138,4.64,,3.7057
17320,Kepler-236 c,0,23.96812000,0.133000,,,,0.000000,,355,,4055.00,0.52,0.55,,,4.74,13.700,
17321,Kepler-236 c,0,23.96793669,0.132200,,,,0.000000,2.77,329,,3747.00,0.52,0.54,0.100,,4.73,,3.0332
17322,Kepler-236 c,0,23.96799320,,,,,,,,,3931.00,0.56,0.58,-0.050,,4.71,3.160,
17323,Kepler-236 c,0,,,,,,,3.80,,,3747.00,0.61,,,,,,
17324,Kepler-236 c,0,23.96799320,0.132500,,,,0.000000,2.62,325,,3750.00,0.51,0.54,0.080,,4.75,,3.2308
17325,Kepler-236 c,0,23.96812700,0.132000,,,,,,,,3750.00,0.51,,,,4.75,,
17326,Kepler-236 c,0,23.96799320,0.132500,,,,0.000000,2.62,325,,3750.00,0.51,0.54,0.080,,4.75,,3.2308
17327,Kepler-236 c,0,23.96799320,0.132500,,,,0.000000,2.62,325,,3750.00,0.51,0.54,0.080,,4.75,,3.2308
17328,Kepler-236 c,0,23.96804824,,,,,,,,,3840.00,0.61,0.60,,-1.138,4.64,,3.7057
17329,Kepler-236 c,0,,,,,,,3.16,,,3866.00,0.55,0.59,,-1.229,,,
17330,Kepler-236 c,0,23.96799518,,,,,,,,,3840.00,0.61,0.60,,-1.138,4.64,,3.7057
17331,Kepler-236 c,0,23.96800000,,,,,,2.45,,,3758.00,0.47,0.49,-0.200,,4.77,,
17332,Kepler-236 c,0,23.97159958,0.132150,,,,,,325,M1 V,3750.00,0.51,0.54,0.080,,,,
17333,Kepler-236 c,0,23.96793669,,,,,,,,,3840.00,0.61,0.60,,-1.138,4.64,,3.7057
17334,Kepler-237 b,0,4.71510365,0.049600,,,,0.000000,108.84,824,,4861.00,0.73,0.73,-0.080,,4.57,,3.0646
17335,Kepler-237 b,0,,,,,,,124.96,,,4897.00,0.77,,,,,,
17336,Kepler-237 b,0,4.71504258,,,,,,,,,4812.00,0.83,0.78,,-0.477,4.49,,1.9204
17337,Kepler-237 b,0,4.71510600,0.050000,,,,,,,,4861.00,0.72,,,,4.58,,
17338,Kepler-237 b,0,4.71510365,,,,,,,,,4952.00,0.76,0.81,0.030,,4.59,4.270,
17339,Kepler-237 b,0,4.71510843,,,,,,,,,4812.00,0.83,0.78,,-0.477,4.49,,1.9204
17340,Kepler-237 b,0,4.71510843,0.049600,,,,0.000000,108.84,823,,4861.00,0.73,0.73,-0.080,,4.57,,2.4236
17341,Kepler-237 b,0,4.71510365,0.049600,,,,0.000000,108.84,824,,4861.00,0.73,0.73,-0.080,,4.57,,3.0646
17342,Kepler-237 b,0,4.71497400,0.049000,,,,0.000000,,794,,4833.00,0.68,0.70,,,4.62,13.800,
17343,Kepler-237 b,0,4.71510365,0.049600,,,,0.000000,108.84,824,,4861.00,0.73,0.73,-0.080,,4.57,,3.0646
17344,Kepler-237 c,0,8.10364416,,,,,,,,,4812.00,0.83,0.78,,-0.477,4.49,,1.9204
17345,Kepler-237 c,0,8.10362295,,,,,,,,,4812.00,0.83,0.78,,-0.477,4.49,,1.9204
17346,Kepler-237 c,0,8.10361363,,,,,,,,,4952.00,0.76,0.81,0.030,,4.59,4.270,
17347,Kepler-237 c,0,8.10363271,,,,,,,,,4812.00,0.83,0.78,,-0.477,4.49,,1.9204
17348,Kepler-237 c,0,8.10361363,0.071200,,,,0.000000,52.82,688,,4861.00,0.73,0.73,-0.080,,4.57,,1.9708
17349,Kepler-237 c,0,8.10361363,0.071200,,,,0.000000,52.82,688,,4861.00,0.73,0.73,-0.080,,4.57,,1.9708
17350,Kepler-237 c,0,8.10361363,0.071200,,,,0.000000,52.82,688,,4861.00,0.73,0.73,-0.080,,4.57,,1.9708
17351,Kepler-237 c,0,8.10363271,0.071200,,,,0.000000,52.82,687,,4861.00,0.73,0.73,-0.080,,4.57,,2.3353
17352,Kepler-237 c,0,8.10363600,0.071000,,,,,,,,4861.00,0.72,,,,4.58,,
17353,Kepler-237 c,0,8.10361300,0.070000,,,,0.000000,,664,,4833.00,0.68,0.70,,,4.62,13.800,
17354,Kepler-237 c,0,,,,,,,60.64,,,4897.00,0.77,,,,,,
17355,Kepler-238 b,0,2.09081565,,,,,,,,,5732.00,1.26,1.06,0.230,,4.26,6.760,
17356,Kepler-238 b,0,2.09087900,0.032000,,,,0.000000,,1327,,5779.00,0.90,0.97,,,4.55,0.500,
17357,Kepler-238 b,0,,,,,,,2500.59,,,5800.00,1.63,,,,,,
17358,Kepler-238 b,0,2.09081565,0.032600,,,,0.000000,919.65,1404,,5858.00,0.96,1.06,0.100,,4.50,,0.4519
17359,Kepler-238 b,0,2.09087600,0.034000,,,,,,,,5751.00,1.43,,,,4.19,,
17360,Kepler-238 b,0,2.09081130,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17361,Kepler-238 b,0,2.09081565,0.032600,,,,0.000000,919.65,1404,,5858.00,0.96,1.06,0.100,,4.50,,0.4519
17362,Kepler-238 b,0,2.09081130,0.032900,,,,0.000000,1718.04,1642,,5739.00,1.38,1.08,0.300,,4.19,,0.1588
17363,Kepler-238 b,0,2.09081565,0.032600,,,,0.000000,919.65,1404,,5858.00,0.96,1.06,0.100,,4.50,,0.4519
17364,Kepler-238 b,0,2.09086366,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17365,Kepler-238 c,0,6.15555756,0.067000,,,,0.000000,217.72,980,,5858.00,0.96,1.06,0.100,,4.50,,0.0977
17366,Kepler-238 c,0,6.15555756,0.067000,,,,0.000000,217.72,980,,5858.00,0.96,1.06,0.100,,4.50,,0.0977
17367,Kepler-238 c,0,6.15555700,0.069000,,,,,,,,5751.00,1.43,,,,4.19,,
17368,Kepler-238 c,0,6.15560377,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17369,Kepler-238 c,0,6.15560285,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17370,Kepler-238 c,0,,,,,,,592.30,,,5800.00,1.63,,,,,,
17371,Kepler-238 c,0,6.15574851,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17372,Kepler-238 c,0,6.15555756,,,,,,,,,5732.00,1.26,1.06,0.230,,4.26,6.760,
17373,Kepler-238 c,0,6.15555756,0.067000,,,,0.000000,217.72,980,,5858.00,0.96,1.06,0.100,,4.50,,0.0977
17374,Kepler-238 c,0,6.15560285,0.067600,,,,0.000000,406.94,1146,,5739.00,1.38,1.08,0.300,,4.19,,0.4066
17375,Kepler-238 c,0,6.15554100,0.065000,,,,0.000000,,931,,5779.00,0.90,0.97,,,4.55,0.500,
17376,Kepler-238 d,0,13.23356008,0.111600,,,,0.000000,78.47,759,,5858.00,0.96,1.06,0.100,,4.50,,0.3868
17377,Kepler-238 d,0,13.23356008,,,,,,,,,5732.00,1.26,1.06,0.230,,4.26,6.760,
17378,Kepler-238 d,0,13.23352214,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17379,Kepler-238 d,0,13.23580000,0.108000,,,,0.000000,,722,,5779.00,0.90,0.97,,,4.55,0.500,
17380,Kepler-238 d,0,13.23333754,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17381,Kepler-238 d,0,,,,,,,213.48,,,5800.00,1.63,,,,,,
17382,Kepler-238 d,0,13.23352214,0.112600,,,,0.000000,146.67,888,,5739.00,1.38,1.08,0.300,,4.19,,0.3884
17383,Kepler-238 d,0,13.23356008,0.111600,,,,0.000000,78.47,759,,5858.00,0.96,1.06,0.100,,4.50,,0.3868
17384,Kepler-238 d,0,13.23417332,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17385,Kepler-238 d,0,13.23354900,0.115000,,,,,,,,5751.00,1.43,,,,4.19,,
17386,Kepler-238 d,0,13.23356008,0.111600,,,,0.000000,78.47,759,,5858.00,0.96,1.06,0.100,,4.50,,0.3868
17387,Kepler-238 e,0,23.65400000,,169.70000,169.70000,,,,,,,0.96,1.06,,,4.49,,
17388,Kepler-238 e,0,23.65368621,0.164400,,,,0.000000,36.16,625,,5858.00,0.96,1.06,0.100,,4.50,,0.4218
17389,Kepler-238 e,0,23.65367567,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17390,Kepler-238 e,0,23.65369415,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17391,Kepler-238 e,0,23.65368621,0.164400,,,,0.000000,36.16,625,,5858.00,0.96,1.06,0.100,,4.50,,0.4218
17392,Kepler-238 e,0,23.65359300,0.160000,,,,0.000000,,593,,5779.00,0.90,0.97,,,4.55,0.500,
17393,Kepler-238 e,0,23.65370130,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17394,Kepler-238 e,0,23.65368621,,,,,,,,,5732.00,1.26,1.06,0.230,,4.26,6.760,
17395,Kepler-238 e,0,,,,,,,98.46,,,5800.00,1.63,,,,,,
17396,Kepler-238 e,0,23.65368621,0.164400,,,,0.000000,36.16,625,,5858.00,0.96,1.06,0.100,,4.50,,0.4218
17397,Kepler-238 e,0,23.65369415,0.165800,,,,0.000000,67.65,731,,5739.00,1.38,1.08,0.300,,4.19,,0.4191
17398,Kepler-238 f,0,50.44727195,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17399,Kepler-238 f,0,50.44731560,0.272400,,,,0.000000,13.17,486,,5858.00,0.96,1.06,0.100,,4.50,,0.3100
17400,Kepler-238 f,0,50.44700000,,13.50000,13.50000,,,,,,,0.96,1.06,,,4.49,,
17401,Kepler-238 f,0,50.44674170,0.274700,,,,0.000000,24.64,568,,5739.00,1.38,1.08,0.300,,4.19,,0.9779
17402,Kepler-238 f,0,50.44731560,,,,,,,,,5732.00,1.26,1.06,0.230,,4.26,6.760,
17403,Kepler-238 f,0,,,,,,,35.87,,,5800.00,1.63,,,,,,
17404,Kepler-238 f,0,50.44540000,0.265000,,,,0.000000,,461,,5779.00,0.90,0.97,,,4.55,0.500,
17405,Kepler-238 f,0,50.44674170,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17406,Kepler-238 f,0,50.44723062,,,,,,,,,5630.00,1.73,1.00,,0.430,3.96,,0.2745
17407,Kepler-238 f,0,50.44731560,0.272400,,,,0.000000,13.17,486,,5858.00,0.96,1.06,0.100,,4.50,,0.3100
17408,Kepler-238 f,0,50.44731560,0.272400,,,,0.000000,13.17,486,,5858.00,0.96,1.06,0.100,,4.50,,0.3100
17409,Kepler-239 b,0,11.76305100,0.095000,,,,,,,,4914.00,0.76,,,,4.58,,
17410,Kepler-239 b,0,11.76305946,0.093900,,,,0.000000,33.63,614,,4980.00,0.73,0.80,-0.040,,4.61,,4.4250
17411,Kepler-239 b,0,11.76305946,0.093900,,,,0.000000,33.63,614,,4980.00,0.73,0.80,-0.040,,4.61,,4.4250
17412,Kepler-239 b,0,11.76305946,,,,,,,,,5007.00,0.77,0.84,0.090,,4.58,3.310,
17413,Kepler-239 b,0,11.76309726,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17414,Kepler-239 b,0,11.76307164,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17415,Kepler-239 b,0,11.76305837,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17416,Kepler-239 b,0,,,,,,,34.75,,,4939.00,0.77,,,,,,
17417,Kepler-239 b,0,11.76305700,0.092000,,,,0.000000,,586,,4941.00,0.66,0.76,,,4.67,0.800,
17418,Kepler-239 b,0,11.76307164,0.095400,,,,0.000000,33.99,616,,4959.00,0.76,0.85,0.160,,4.60,,4.3795
17419,Kepler-239 b,0,11.76305946,0.093900,,,,0.000000,33.63,614,,4980.00,0.73,0.80,-0.040,,4.61,,4.4250
17420,Kepler-239 c,0,56.22794000,0.262000,,,,0.000000,,347,,4941.00,0.66,0.76,,,4.67,0.800,
17421,Kepler-239 c,0,56.22809598,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17422,Kepler-239 c,0,,,,,,,4.32,,,4939.00,0.77,,,,,,
17423,Kepler-239 c,0,56.22796970,,,,,,,,,5007.00,0.77,0.84,0.090,,4.58,3.310,
17424,Kepler-239 c,0,56.22792710,0.270700,,,,0.000000,4.22,366,,4959.00,0.76,0.85,0.160,,4.60,,4.4705
17425,Kepler-239 c,0,56.22796970,0.266500,,,,0.000000,4.18,365,,4980.00,0.73,0.80,-0.040,,4.61,,13.1224
17426,Kepler-239 c,0,56.22792710,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17427,Kepler-239 c,0,56.22796970,0.266500,,,,0.000000,4.18,365,,4980.00,0.73,0.80,-0.040,,4.61,,13.1224
17428,Kepler-239 c,0,56.22809800,0.268000,,,,,,,,4914.00,0.76,,,,4.58,,
17429,Kepler-239 c,0,56.22807856,,,,,,,,,4819.00,0.83,0.78,0.160,-0.475,4.49,,1.9203
17430,Kepler-239 c,0,56.22796970,0.266500,,,,0.000000,4.18,365,,4980.00,0.73,0.80,-0.040,,4.61,,13.1224
17431,Kepler-24 b,0,8.14511872,,,,,,,,,5952.00,1.11,0.98,-0.190,,4.33,6.170,
17432,Kepler-24 b,0,8.14500000,,33.30000,33.30000,,,,,,,1.09,0.97,,,,,
17433,Kepler-24 b,0,8.14511872,0.078300,,,,0.000000,229.68,993,,6038.00,1.09,0.96,-0.240,,4.35,,0.0340
17434,Kepler-24 b,0,8.14503500,0.080000,,,,0.000000,,997,,6043.00,1.12,1.02,,,4.35,5.200,
17435,Kepler-24 b,0,8.14511872,0.078300,,,,0.000000,229.68,993,,6038.00,1.09,0.96,-0.240,,4.35,,0.0340
17436,Kepler-24 b,0,,,,,,,252.25,,,6022.00,1.11,,,,,,
17437,Kepler-24 b,0,8.14515981,0.076000,,,,0.000000,287.91,1050,,5896.00,1.24,0.88,-0.360,,4.20,,0.0238
17438,Kepler-24 b,0,8.14515981,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17439,Kepler-24 b,0,8.14530000,0.080000,508.50000,508.50000,,,,,,5800.00,1.07,1.03,-0.240,0.064,4.34,7.700,
17440,Kepler-24 b,0,8.14518217,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17441,Kepler-24 b,0,8.14511872,0.078300,,,,0.000000,229.68,993,,6038.00,1.09,0.96,-0.240,,4.35,,0.0340
17442,Kepler-24 c,0,12.33354000,0.105000,,,,0.000000,,870,,6043.00,1.12,1.02,,,4.35,5.200,
17443,Kepler-24 c,0,12.33340885,0.103300,,,,0.000000,131.96,864,,6038.00,1.09,0.96,-0.240,,4.35,,0.0112
17444,Kepler-24 c,0,12.33340885,0.103300,,,,0.000000,131.96,864,,6038.00,1.09,0.96,-0.240,,4.35,,0.0112
17445,Kepler-24 c,0,12.33343853,0.100300,,,,0.000000,165.30,915,,5896.00,1.24,0.88,-0.360,,4.20,,0.0152
17446,Kepler-24 c,0,12.33343853,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17447,Kepler-24 c,0,12.33340885,,,,,,,,,5952.00,1.11,0.98,-0.190,,4.33,6.170,
17448,Kepler-24 c,0,,,,,,,144.83,,,6022.00,1.11,,,,,,
17449,Kepler-24 c,0,12.33350000,0.106000,508.50000,508.50000,,,,,,5800.00,1.07,1.03,-0.240,0.064,4.34,7.700,
17450,Kepler-24 c,0,12.33340885,0.103300,,,,0.000000,131.96,864,,6038.00,1.09,0.96,-0.240,,4.35,,0.0112
17451,Kepler-24 c,0,12.33300000,,33.60000,33.60000,,,,,,,1.09,0.97,,,,,
17452,Kepler-24 c,0,12.33346255,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17453,Kepler-24 d,0,4.24437621,0.050700,,,,0.000000,547.80,1234,,6038.00,1.09,0.96,-0.240,,4.35,,0.7536
17454,Kepler-24 d,0,4.24437621,0.050700,,,,0.000000,547.80,1234,,6038.00,1.09,0.96,-0.240,,4.35,,0.7536
17455,Kepler-24 d,0,4.24437621,0.050700,,,,0.000000,547.80,1234,,6038.00,1.09,0.96,-0.240,,4.35,,0.7536
17456,Kepler-24 d,0,4.24436300,0.052000,,,,0.000000,,1237,,6043.00,1.12,1.02,,,4.35,5.200,
17457,Kepler-24 d,0,4.24437621,,,,,,,,,5952.00,1.11,0.98,-0.190,,4.33,6.170,
17458,Kepler-24 d,0,4.24439049,0.049200,,,,0.000000,686.99,1305,,5896.00,1.24,0.88,-0.360,,4.20,,0.0526
17459,Kepler-24 d,0,4.24439049,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17460,Kepler-24 d,0,4.24438400,0.051000,,,,,,,,5897.00,1.29,,,,4.20,,
17461,Kepler-24 d,0,,,,,,,601.89,,,6022.00,1.11,,,,,,
17462,Kepler-24 e,0,18.99850923,0.137800,,,,0.000000,74.15,748,,6038.00,1.09,0.96,-0.240,,4.35,,6.3885
17463,Kepler-24 e,0,,,,,,,81.51,,,6022.00,1.11,,,,,,
17464,Kepler-24 e,0,18.99850923,0.137800,,,,0.000000,74.15,748,,6038.00,1.09,0.96,-0.240,,4.35,,6.3885
17465,Kepler-24 e,0,18.99835500,0.138000,,,,,,,,5897.00,1.29,,,,4.20,,
17466,Kepler-24 e,0,18.99852790,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17467,Kepler-24 e,0,18.99850923,0.137800,,,,0.000000,74.15,748,,6038.00,1.09,0.96,-0.240,,4.35,,6.3885
17468,Kepler-24 e,0,18.99850923,,,,,,,,,5952.00,1.11,0.98,-0.190,,4.33,6.170,
17469,Kepler-24 e,0,18.99835000,0.140000,,,,0.000000,,754,,6043.00,1.12,1.02,,,4.35,5.200,
17470,Kepler-24 e,0,18.99852790,0.133700,,,,0.000000,93.03,792,,5896.00,1.24,0.88,-0.360,,4.20,,0.0203
17471,Kepler-24 e,0,18.99815959,,,,,,,,,5998.38,1.09,1.11,-0.071,0.142,4.41,,1.2061
17472,Kepler-240 b,0,4.14451776,0.047400,,,,0.000000,144.68,884,,4988.00,0.77,0.82,0.100,,4.59,,2.4962
17473,Kepler-240 b,0,4.14451776,0.047400,,,,0.000000,144.68,884,,4988.00,0.77,0.82,0.100,,4.59,,2.4962
17474,Kepler-240 b,0,4.14451776,0.047400,,,,0.000000,144.68,884,,4988.00,0.77,0.82,0.100,,4.59,,2.4962
17475,Kepler-240 b,0,4.14451776,,,,,,,,,4923.00,0.74,0.78,-0.040,,4.60,4.680,
17476,Kepler-240 b,0,4.14451656,,,,,,,,,4749.00,0.81,0.76,,-0.524,4.50,,2.0275
17477,Kepler-240 b,0,4.14451656,0.046100,,,,0.000000,132.08,864,,4768.00,0.78,0.76,0.180,,4.54,,2.8736
17478,Kepler-240 b,0,4.14500000,,,,,,,,,,0.77,0.82,,,,,
17479,Kepler-240 b,0,4.14453800,0.046000,,,,0.000000,,823,,4921.00,0.66,0.75,,,4.67,0.900,
17480,Kepler-240 b,0,4.14449219,,,,,,,,,4749.00,0.81,0.76,,-0.524,4.50,,2.0275
17481,Kepler-240 b,0,,,,,,,142.74,,,4918.00,0.76,,,,,,
17482,Kepler-240 b,0,4.14449500,0.048000,,,,,,,,4985.00,0.74,,,,4.63,,
17483,Kepler-240 c,0,7.95355717,0.073200,,,,0.000000,60.67,712,,4988.00,0.77,0.82,0.100,,4.59,,4.0082
17484,Kepler-240 c,0,7.95355717,0.073200,,,,0.000000,60.67,712,,4988.00,0.77,0.82,0.100,,4.59,,4.0082
17485,Kepler-240 c,0,7.95354700,0.071200,,,,0.000000,55.37,696,,4768.00,0.78,0.76,0.180,,4.54,,3.4872
17486,Kepler-240 c,0,7.95353767,,,,,,,,,4749.00,0.81,0.76,,-0.524,4.50,,2.0275
17487,Kepler-240 c,0,7.95355717,,,,,,,,,4923.00,0.74,0.78,-0.040,,4.60,4.680,
17488,Kepler-240 c,0,7.95354700,,,,,,,,,4749.00,0.81,0.76,,-0.524,4.50,,2.0275
17489,Kepler-240 c,0,7.95355717,0.073200,,,,0.000000,60.67,712,,4988.00,0.77,0.82,0.100,,4.59,,4.0082
17490,Kepler-240 c,0,7.95352800,0.074000,,,,,,,,4985.00,0.74,,,,4.63,,
17491,Kepler-240 c,0,,,,,,,59.84,,,4918.00,0.76,,,,,,
17492,Kepler-240 c,0,7.95400000,,102.30000,102.30000,,,,,,,0.77,0.82,,,,,
17493,Kepler-240 c,0,7.95355800,0.071000,,,,0.000000,,662,,4921.00,0.66,0.75,,,4.67,0.900,
17494,Kepler-240 c,0,7.95359329,,,,,,,,,4749.00,0.81,0.76,,-0.524,4.50,,2.0275
17495,Kepler-241 b,0,12.71810317,,,,,,,,,4759.00,0.70,0.74,-0.120,,4.62,3.470,
17496,Kepler-241 b,0,12.71809866,0.093400,,,,0.000000,23.60,562,,4702.00,0.69,0.67,-0.220,,4.59,,2.9891
17497,Kepler-241 b,0,12.71809081,,,,,,,,,4524.51,,,0.031,,,,
17498,Kepler-241 b,0,12.71810317,0.093400,,,,0.000000,23.60,562,,4702.00,0.69,0.67,-0.220,,4.59,,3.6585
17499,Kepler-241 b,0,12.71810317,0.093400,,,,0.000000,23.60,562,,4702.00,0.69,0.67,-0.220,,4.59,,3.6585
17500,Kepler-241 b,0,12.71810317,0.093400,,,,0.000000,23.60,562,,4702.00,0.69,0.67,-0.220,,4.59,,3.6585
17501,Kepler-241 b,0,12.71809866,,,,,,,,,4524.51,,,0.031,,,,
17502,Kepler-241 b,0,12.71807000,0.093000,,,,0.000000,,548,,4709.00,0.65,0.67,,,4.64,13.900,
17503,Kepler-241 b,0,12.71809200,0.094000,,,,,,,,4699.00,0.67,,,,4.63,,
17504,Kepler-241 b,0,12.71811234,,,,,,,,,4524.51,,,0.031,,,,
17505,Kepler-241 c,0,36.06587916,0.187100,,,,0.000000,5.88,397,,4702.00,0.69,0.67,-0.220,,4.59,,4.0619
17506,Kepler-241 c,0,36.06587916,,,,,,,,,4759.00,0.70,0.74,-0.120,,4.62,3.470,
17507,Kepler-241 c,0,36.06587916,0.187100,,,,0.000000,5.88,397,,4702.00,0.69,0.67,-0.220,,4.59,,4.0619
17508,Kepler-241 c,0,36.06586088,,,,,,,,,4524.51,,,0.031,,,,
17509,Kepler-241 c,0,36.06595000,0.187000,,,,0.000000,,387,,4709.00,0.65,0.67,,,4.64,13.900,
17510,Kepler-241 c,0,36.06588163,0.187100,,,,0.000000,5.88,397,,4702.00,0.69,0.67,-0.220,,4.59,,3.7845
17511,Kepler-241 c,0,36.06542891,,,,,,,,,4524.51,,,0.031,,,,
17512,Kepler-241 c,0,36.06597800,0.189000,,,,,,,,4699.00,0.67,,,,4.63,,
17513,Kepler-241 c,0,36.06587916,0.187100,,,,0.000000,5.88,397,,4702.00,0.69,0.67,-0.220,,4.59,,4.0619
17514,Kepler-241 c,0,36.06588163,,,,,,,,,4524.51,,,0.031,,,,
17515,Kepler-242 b,0,8.20396958,0.073500,,,,0.000000,71.50,742,,5015.00,0.83,0.79,0.100,,4.50,,0.6508
17516,Kepler-242 b,0,8.20395783,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17517,Kepler-242 b,0,8.20396870,0.073500,,,,0.000000,71.50,742,,5015.00,0.83,0.79,0.100,,4.50,,0.7594
17518,Kepler-242 b,0,8.20395000,0.075000,,,,,,,,5020.00,0.85,,,,4.49,,
17519,Kepler-242 b,0,8.20398243,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17520,Kepler-242 b,0,8.20396870,,,,,,,,,4965.00,0.76,0.81,0.010,,4.59,4.370,
17521,Kepler-242 b,0,8.20390400,0.071000,,,,0.000000,,692,,4951.00,0.71,0.72,,,4.59,14.000,
17522,Kepler-242 b,0,8.20396870,0.073500,,,,0.000000,71.50,742,,5015.00,0.83,0.79,0.100,,4.50,,0.7594
17523,Kepler-242 b,0,8.20396958,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17524,Kepler-242 b,0,8.20396870,0.073500,,,,0.000000,71.50,742,,5015.00,0.83,0.79,0.100,,4.50,,0.7594
17525,Kepler-242 b,0,,,,,,,43.77,,,4876.00,0.68,,,,,,
17526,Kepler-242 c,0,14.49645186,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17527,Kepler-242 c,0,14.49647975,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17528,Kepler-242 c,0,,,,,,,20.50,,,4876.00,0.68,,,,,,
17529,Kepler-242 c,0,14.49672000,0.104000,,,,0.000000,,572,,4951.00,0.71,0.72,,,4.59,14.000,
17530,Kepler-242 c,0,14.49643531,,,,,,,,,4965.00,0.76,0.81,0.010,,4.59,4.370,
17531,Kepler-242 c,0,14.49643531,0.107400,,,,0.000000,33.48,613,,5015.00,0.83,0.79,0.100,,4.50,,0.1374
17532,Kepler-242 c,0,14.49648100,0.109000,,,,,,,,5020.00,0.85,,,,4.49,,
17533,Kepler-242 c,0,14.49652389,,,,,,,,,4786.00,0.72,0.77,,-0.613,4.61,,2.9278
17534,Kepler-242 c,0,14.49645186,0.107400,,,,0.000000,33.48,613,,5015.00,0.83,0.79,0.100,,4.50,,0.0859
17535,Kepler-242 c,0,14.49643531,0.107400,,,,0.000000,33.48,613,,5015.00,0.83,0.79,0.100,,4.50,,0.1374
17536,Kepler-242 c,0,14.49643531,0.107400,,,,0.000000,33.48,613,,5015.00,0.83,0.79,0.100,,4.50,,0.1374
17537,Kepler-243 b,0,5.71543000,0.058000,,,,0.000000,,791,,5115.00,0.71,0.79,,,4.63,3.500,
17538,Kepler-243 b,0,5.71542485,0.060900,,,,0.000000,118.57,842,,5228.00,0.81,0.92,0.210,,4.58,,3.2526
17539,Kepler-243 b,0,5.71544200,0.062000,,,,,,,,5228.00,0.84,,,,4.57,,
17540,Kepler-243 b,0,5.71542598,0.061100,,,,0.000000,123.03,850,,5237.00,0.83,0.93,0.240,,4.57,,2.7144
17541,Kepler-243 b,0,5.71542485,,,,,,,,,5127.00,0.79,0.83,0.010,,4.57,4.790,
